No,ECAR PART,SUBPART,Subpart Section,Subpart Subsection,SUBPART HEADING,SUBPART SECTION HEADING,REGULATION  STATEMENT
364,91,B,91.148,A,Flight Rules General ,Aerodrome operating minima (In-flight),"(a) A flight shall not be continued towards the aerodrome of intended landing, unless the latest available information indicates that at the expected time of arrival, a landing can be effected at that aerodrome or at least one destination alternate aerodrome, in compliance with the operating minima established in accordance with 91.146."
365,91,B,91.148,B,Flight Rules General ,Aerodrome operating minima (In-flight),"(b) An instrument approach shall not be continued below 300 m (1 000 ft) above the aerodrome elevation or into the final approach segment unless the reported visibility or controlling RVR is at or above the aerodrome operating minima.
Note.— Criteria for the final approach segment is contained in PANS-OPS (Doc 8168), Volume II."
366,91,B,91.148,C,Flight Rules General ,Aerodrome operating minima (In-flight),"(c) If, after entering the final approach segment or after descending below 300 m (1 000 ft) above the aerodrome elevation, the reported visibility or controlling RVR falls below the specified minimum, the approach may be continued to DA/H or MDA/H. In any case, an aeroplane shall not continue its approach-to-land beyond a point at which the limits of the aerodrome operating minima would be infringed.
Note.— Controlling RVR means the reported values of one or more RVR reporting locations (touchdown, midpoint and stop-end) used to determine whether operating minima are or are not met. Where RVR is used, the controlling RVR is the touchdown RVR, unless otherwise specified by State criteria."
367,91,B,91.149,A,Flight Rules General ,Limitations imposed by weather conditions for visual flight rules,"(a) For airplanes. Flight in accordance with the visual flight rules: A flight, except one of purely local character in visual meteorological conditions, to be conducted in accordance with the visual flight rules shall not be commenced unless available current meteorological reports, or a combination of current reports and forecasts, indicate that the meteorological conditions along the route, or that part of the route to be flown under the visual flight rules, will, at the appropriate time, be such as to render compliance with these rules possible."
368,91,B,91.149,B,Flight Rules General ,Limitations imposed by weather conditions for visual flight rules,"(b) For helicopter. A flight, except one of purely local character in visual meteorological conditions, to be conducted in accordance with the visual flight rules shall not be commenced unless available current meteorological reports, or a combination of current reports and forecasts, indicate that the meteorological conditions along the route, or that part of the route to be flown under the visual flight rules, will, at the appropriate time, be such as to render compliance with these rules possible"
369,91,B,91.150,-,Flight Rules General ,Alternate aerodromes,"Destination alternate aerodromes
For a flight to be conducted in accordance with the instrument flight rules, at least one destination alternate aerodrome shall be selected and specified in the flight plans, unless:"
370,91,B,91.150,A,Flight Rules General ,Alternate aerodromes,"(a) The duration of the flight from the departure aerodrome, or from the point of in-flight re-planning, to the destination aerodrome is such that, taking into account all meteorological conditions and operational information relevant to the flight, at the estimated time of use, a reasonable certainty exists that"
371,91,B,91.150,-,Flight Rules General ,Alternate aerodromes,(1) The approach and landing may be made under visual meteorological conditions; and
372,91,B,91.150,-,Flight Rules General ,Alternate aerodromes,(2) Separate runways are usable at the estimated time of use of the destination aerodrome with at least one runway having an operational instrument approach procedure; or
373,91,B,91.150,-,Flight Rules General ,Alternate aerodromes,(b) The aerodrome of intended landing is isolated and:
374,91,B,91.150,-,Flight Rules General ,Alternate aerodromes,(1) A standard instrument approach procedure is prescribed for the aerodrome of intended landing;
375,91,B,91.150,-,Flight Rules General ,Alternate aerodromes,(2) A point of no return has been determined; and
376,91,B,91.150,-,Flight Rules General ,Alternate aerodromes,(3) A flight shall not be continued past the point of no return unless available current meteorological information indicates that the following meteorological conditions will exist at the estimated time of use:
377,91,B,91.150,-,Flight Rules General ,Alternate aerodromes,(i) A cloud base of at least 300 m (1 000 ft) above the minimum associated with the instrument approach procedure; and
378,91,B,91.150,-,Flight Rules General ,Alternate aerodromes,"(ii) Visibility of at least 5.5 km (3 NM) or of 4 km (2 NM) more than the minimum associated with the instrument approach procedure.
Note.— Separate runways are two or more runways at the same aerodrome configured such that if one runway is closed, operations to the other runway(s) can be conducted"
379,91,B,91.151,A,Flight Rules General ,Fuel and oil requirements,"(a) A flight shall not be commenced unless, taking into account both the meteorological conditions and any delays that are expected in flight, the aircraft carries sufficient fuel and oil to ensure that it can safely complete the flight. The amount of fuel to be carried must permit:"
380,91,B,91.151,-,Flight Rules General ,Fuel and oil requirements,"(1) when the flight is conducted in accordance with the instrument flight rules and a destination alternate aerodrome is not required in accordance with 91.150, or when the flight is to an isolated aerodrome, flight to the aerodrome of intended landing, and after that, have a final reserve fuel for at least 45 minutes at normal cruising altitude; or"
381,91,B,91.151,-,Flight Rules General ,Fuel and oil requirements,"(2) when the flight is conducted in accordance with the instrument flight rules and a destination alternate aerodrome is required, flight to the aerodrome of intended landing, then to an alternate aerodrome, and after that, have a final reserve fuel for at least 45 minutes at normal cruising altitude; or"
382,91,B,91.151,-,Flight Rules General ,Fuel and oil requirements,"(3) when the flight is conducted in accordance with day VFR, flight to the aerodrome of intended landing, and after that, have a final reserve fuel for at least 30 minutes at normal cruising altitude; or"
383,91,B,91.151,-,Flight Rules General ,Fuel and oil requirements,"(4) when the flight is conducted in accordance with night VFR, flight to the aerodrome of intended landing and thereafter have a final reserve fuel for at least 45 minutes at normal cruising altitude.
Note 1.— Nothing in 91.151 precludes amendment of a flight plan in flight in order to replan the flight to another aerodrome, provided that the requirements of 91.151 can be complied with from the point where the flight is replanned.
Note 2.— Guidance on planning operations to isolated aerodromes is contained in the Flight Planning and Fuel Management (FPFM) Manual (Doc 9976)."
384,91,B,91.151,B,Flight Rules General ,Fuel and oil requirements,"(b) The use of fuel after flight commencement for purposes other than originally intended during pre-flight planning shall require a re-analysis and, if applicable, adjustment of the planned operation"
385,91,B,91.152,A,Flight Rules General ,In-flight fuel management,(a) The pilot-in-command shall monitor the amount of usable fuel remaining on board to ensure it is not less than the fuel required to proceed to an aerodrome where a safe landing can be made with the planned final reserve fuel remaining
386,91,B,91.152,B,Flight Rules General ,In-flight fuel management,"(b) The pilot-in-command shall advise ATC of a minimum fuel state by declaring MINIMUM FUEL when, having committed to land at a specific aerodrome, the pilot calculates that any change to the existing clearance to that aerodrome, or other air traffic delays, may result in landing with less than the planned final reserve fuel.
Note.— The declaration of MINIMUM FUEL informs ATC that all planned aerodrome options have been reduced to a specific aerodrome of intended landing and any change to the existing clearance, or air traffic delays, may result in landing with less than the planned final reserve fuel. This is not an emergency situation but an indication that an emergency situation is possible should any additional delay occur."
387,91,B,91.152,C,Flight Rules General ,In-flight fuel management,"(c) The pilot-in-command shall declare a situation of fuel emergency by broadcasting MAYDAY MAYDAY MAYDAY FUEL, when the calculated usable fuel estimated to be available upon landing at the nearest aerodrome where a safe landing can be made is less than the planned final reserve fuel.
Note 1.— The planned final reserve fuel refers to the value calculated in 91.151 and is the minimum amount of fuel required upon landing at any aerodrome.
Note 2.— The words ―MAYDAY FUEL‖ describe the nature of the distress conditions as required in Annex 10, Volume II."
388,91,B,91.153,-,Flight Rules General ,VFR flight plan: Information required,"Information required. Unless otherwise authorized by ATS, each person filing a VFR flight plan shall include in Information required under 91.104(c)."
389,91,B,91.155,A,Flight Rules General ,Basic VFR weather minimums,"(a) Except when operating as a special VFR flight, VFR flights shall be conducted so that the aircraft is flown in conditions of visibility and distance from clouds equal to or greater than those specified in the table below."
390,91,B,91.155,B,Flight Rules General ,Basic VFR weather minimums,"(b) Except when a clearance is obtained from an air traffic control unit, when deemed necessary, VFR flights shall not take off or land at an airport within a control zone, or enter the airport traffic zone or traffic pattern"
391,91,B,91.155,-,Flight Rules General ,Basic VFR weather minimums,(1) When the ceiling is less than 450m (1500ft); or
392,91,B,91.155,-,Flight Rules General ,Basic VFR weather minimums,(2) When the ground visibility is less than 5Km.
393,91,B,91.155,C,Flight Rules General ,Basic VFR weather minimums,"(c) VFR flights between sunset and sunrise, or such other period between sunset and sunrise as may be prescribed by the appropriate ATS authority, shall be operated in accordance with the conditions prescribed by such authority"
394,91,B,91.155,D,Flight Rules General ,Basic VFR weather minimums,"(d) Unless authorized by the appropriate ATS authority, and subject to specified conditions prescribed by that authority, VFR flight shall not be operated:"
395,91,B,91.155,-,Flight Rules General ,Basic VFR weather minimums,(1) Above FL 150.
396,91,B,91.155,-,Flight Rules General ,Basic VFR weather minimums,(2) At transonic and supersonic speeds.
397,91,B,91.155,-,Flight Rules General ,Basic VFR weather minimums,(3) Authorization for VFR flights to operate above FL 290 shall not be granted in areas where a vertical separation minimum of 300 m (1000 ft) is applied above FL 290.
398,91,B,91.155,E,Flight Rules General ,Basic VFR weather minimums,(e) Authorization for VFR flights to operate above FL 290 shall not be granted in areas where a vertical separation minimum of 300 m (1000 ft) is applied above FL 290
399,91,B,91.155,F,Flight Rules General ,Basic VFR weather minimums,"(f) Except when necessary for takeoff or landing, or except by permission from the appropriate authority, a VFR flight shall not be flown:"
400,91,B,91.155,-,Flight Rules General ,Basic VFR weather minimums,"(1) Over the congested areas of cities, towns or settlements, or over an open air assembly of persons at a height less than 300m (1000 Ft) above the highest obstacle within a radius of 600m from the aircraft"
401,91,B,91.155,-,Flight Rules General ,Basic VFR weather minimums,"(2) Elsewhere, except as specified in (1) of this section, aircraft shall not be flown at a height less than 150m (500 FT) above the ground or water"
402,91,B,91.155,G,Flight Rules General ,Basic VFR weather minimums,"(g) Except where otherwise indicated in air traffic control clearances, or specified by the appropriate authority, VFR flights in level cruising flight, when operated above 900m (3000 FT) from the ground or water, shall be conducted at a flight level appropriate to the track as specified in 91.159 (a) table."
403,91,B,91.155,H,Flight Rules General ,Basic VFR weather minimums,(h) VFR flights shall comply with the following provisions:
404,91,B,91.155,-,Flight Rules General ,Basic VFR weather minimums,"(1) Operated within Classes B, C and D airspace;"
405,91,B,91.155,-,Flight Rules General ,Basic VFR weather minimums,(2) Forming part of aerodrome traffic at controlled aerodromes; or
406,91,B,91.155,-,Flight Rules General ,Basic VFR weather minimums,(3) Operated as special VFR flights.
407,91,B,91.155,I,Flight Rules General ,Basic VFR weather minimums,"(i) A VFR flight operating within or into areas, or along routes, designated by the appropriate ATS authority in accordance with 91.104(b)(3) or (4) shall maintain continuous air-ground voice communication watch on the appropriate communication channel of, and report its position as necessary to, the air traffic services unit providing flight information service"
408,91,B,91.155,J,Flight Rules General ,Basic VFR weather minimums,(j) An aircraft operated in accordance with the visual flight rules which wishes to change to compliance with the instrument flight rules shall
409,91,B,91.155,-,Flight Rules General ,Basic VFR weather minimums,"(1) If a flight plan was submitted, communicate the necessary changes to be effected to its current flight plan; or"
410,91,B,91.155,-,Flight Rules General ,Basic VFR weather minimums,"(2)When so required by 91.104, submit a flight plan to the appropriate air traffic services unit and obtain a clearance prior to proceeding IFR when in controlled airspace."
411,91,B,91.155,-,Flight Rules General ,Basic VFR weather minimums,"When the height of the transition altitude is lower than 3050 m (10000 ft) AMSL, FL100 should be used in lieu of 10000 ft.
** When so prescribed by the appropriate ATS authority:"
412,91,B,91.155,-,Flight Rules General ,Basic VFR weather minimums,(i) flight visibilities reduced to not less than 1500 m may be permitted for flights operating:
413,91,B,91.155,-,Flight Rules General ,Basic VFR weather minimums,"(A) At speeds that, in the prevailing visibility, will give adequate opportunity to observe other traffic or any obstacles in time to avoid collision; or"
414,91,B,91.155,-,Flight Rules General ,Basic VFR weather minimums,"(B) In circumstances in which the probability of encounters with other traffic would normally be low, e.g. in areas of low volume traffic and for aerial work at low levels."
415,91,B,91.155,-,Flight Rules General ,Basic VFR weather minimums,"(ii) Helicopters may be permitted to operate in less than 1500 m flight visibility, if maneuvered at a speed that will give adequate opportunity to observe other traffic or any obstacles in time to avoid collision"
416,91,B,91.155,-,Flight Rules General ,Basic VFR weather minimums,*** The VMC minima in Class A airspace are included for guidance to pilots and do not imply acceptance of VFR flights in Class A airspace.
417,91,B,91.155,K,Flight Rules General ,Basic VFR weather minimums,"(k) Weather deterioration below the VMC. When it becomes evident that flight in VMC in accordance with its current flight plan will not be practicable, a VFR flight operated as a controlled flight shall:"
418,91,B,91.155,-,Flight Rules General ,Basic VFR weather minimums,"(1) Request an amended clearance enabling the aircraft to continue in VMC to destination or to an alternative aerodrome, or to leave the airspace within which an ATC clearance is required"
419,91,B,91.155,-,Flight Rules General ,Basic VFR weather minimums,"(2) If no clearance in accordance with (1) can be obtained, continue to operate in VMC and notify the appropriate ATC unit of the action being taken either to leave the airspace concerned or to land at the nearest suitable aerodrome"
420,91,B,91.155,-,Flight Rules General ,Basic VFR weather minimums,"(3) If operated within a control zone, request authorization to operate as a special VFR flight; or"
421,91,B,91.155,-,Flight Rules General ,Basic VFR weather minimums,(4) Request clearance to operate in accordance with the instrument flight rules
422,91,B,91.157,,Flight Rules General ,Special VFR weather minimums,(a) Special VFR operations may be conducted at less than VFR.
423,91,B,91.157,,Flight Rules General ,Special VFR weather minimums,(b) Special VFR operations may only be conducted:
424,91,B,91.157,,Flight Rules General ,Special VFR weather minimums,(1) Within the control zone.
425,91,B,91.157,,Flight Rules General ,Special VFR weather minimums,(2) With an ATS clearance.
426,91,B,91.157,,Flight Rules General ,Special VFR weather minimums,(3) Clear of clouds.
427,91,B,91.159,A,Flight Rules General ,VFR cruising altitude or flight level,"(a) Except while holding in a holding pattern of 2 minutes or less, or while turning, each person operating an aircraft under VFR in level cruising flight more than 3,000 feet above the surface shall maintain the appropriate altitude or flight level prescribed as specified in the following table, however, no flights shall fly below FL85 within the CAIRO FIR except in control zones for landing and takeoff"
428,91,B,91.159,B,Flight Rules General ,VFR cruising altitude or flight level,"(b) Flight Level/Track to be observed, when so required by this Part: are as follows:"
429,91,B,91.161,A,Flight Rules General ,Aerodrome operating minima (Additional requirements for large and turbojet aeroplanes),"(a) The pilot-in-command/Operator shall establish aerodrome operating minima in accordance with criteria specified by ECAA, for each aerodrome to be used in operations. When establishing aerodrome operating minima any conditions that may be prescribed in the list of specific approvals shall be observed. Such minima shall not be lower than any that may be established for such aerodromes by the State of the Aerodrome, except when specifically approved by that State.
Note.— This Standard does not require the State of the Aerodrome to establish aerodrome operating minima."
430,91,B,91.161,B,Flight Rules General ,Aerodrome operating minima (Additional requirements for large and turbojet aeroplanes),"(b) ECAA shall authorize operational credit(s) for operations with aero planes equipped with automatic landing systems, a HUD or equivalent displays, EVS, SVS or CVS Where the operational credit relates to low visibility operations, the State of Registry shall issue a specific approval. Such authorizations shall not affect the classification of the instrument approach procedure. . Note 1.— Operational credit includes:"
431,91,B,91.161,-,Flight Rules General ,Aerodrome operating minima (Additional requirements for large and turbojet aeroplanes),"(1) For the purposes of an approach ban, a minima below the aerodrome operating minima;"
432,91,B,91.161,-,Flight Rules General ,Aerodrome operating minima (Additional requirements for large and turbojet aeroplanes),(2) Reducing or satisfying the visibility requirements; or
433,91,B,91.161,-,Flight Rules General ,Aerodrome operating minima (Additional requirements for large and turbojet aeroplanes),"(3) Requiring fewer ground facilities as compensated for by airborne capabilities.
Note 2.— Guidance on operational credit for aircraft equipped with automatic landing systems, a HUD or equivalent displays, EVS, SVS and CVS is contained in ECAR part 91 Appendix K and in the Manual of All-Weather Operations (ICAO Doc 9365).
Note 3.— Information regarding a HUD or equivalent displays, including references to RTCA and EUROCAE documents, is contained in the Manual of All-Weather Operations (ICAO Doc 9365)."
434,91,B,91.161,C,Flight Rules General ,Aerodrome operating minima (Additional requirements for large and turbojet aeroplanes),(c) Instrument approach operations shall be classified based on the designed lowest operating minima below which an approach operation shall only be continued with the required visual reference as follows
435,91,B,91.161,-,Flight Rules General ,Aerodrome operating minima (Additional requirements for large and turbojet aeroplanes),(1) Type A: a minimum descent height or decision height at or above 75 m (250 ft); and
436,91,B,91.161,-,Flight Rules General ,Aerodrome operating minima (Additional requirements for large and turbojet aeroplanes),(2) Type B: a decision height below 75 m (250 ft). Type B instrument approach operations are categorized as:
437,91,B,91.161,-,Flight Rules General ,Aerodrome operating minima (Additional requirements for large and turbojet aeroplanes),(i) Category I (CAT I): a decision height not lower than 60 m (200 ft) and with either a visibility not less than 800 m or a runway visual range not less than 550 m;
438,91,B,91.161,-,Flight Rules General ,Aerodrome operating minima (Additional requirements for large and turbojet aeroplanes),(ii) Category II (CAT II): a decision height lower than 60 m (200 ft) but not lower than 30 m (100 ft) and a runway visual range not less than 300 m;
439,91,B,91.161,-,Flight Rules General ,Aerodrome operating minima (Additional requirements for large and turbojet aeroplanes),(iii) Category IIIA (CAT IIIA): a decision height lower than 30 m (100 ft) or no decision height and a runway visual range not less than 175 m;
440,91,B,91.161,-,Flight Rules General ,Aerodrome operating minima (Additional requirements for large and turbojet aeroplanes),(iv) Category IIIB (CAT IIIB): a decision height lower than 15 m (50 ft) or no decision height and a runway visual range less than 175 m but not less than 50 m; and
441,91,B,91.161,-,Flight Rules General ,Aerodrome operating minima (Additional requirements for large and turbojet aeroplanes),"(v) Category IIIC (CAT IIIC): no decision height and no runway visual range limitations.
Note 1.— Where decision height (DH) and runway visual range (RVR) fall into different categories of operation, the instrument approach operation would be conducted in accordance with the requirements of the most demanding category (e.g. an operation with a DH in the range of CAT IIIA but with an RVR in the range of CAT IIIB would be considered a CAT IIIB operation or an operation with a DH in the range of CAT II but with an RVR in the range of CAT I would be considered a CAT II operation).
Note 2.— The required visual reference means that section of the visual aids or of the approach area which should have been in view for sufficient time for the pilot to have made an assessment of the aircraft position and rate of change of position, in relation to the desired flight path. In the case of a circling approach operation, the required visual reference is the runway environment.
Note 3.— Guidance on approach classification as it relates to instrument approach operations, procedures, runways and navigation systems is contained in the Manual of All-Weather Operations (ICAO Doc 9365)."
442,91,B,91.161,D,Flight Rules General ,Aerodrome operating minima (Additional requirements for large and turbojet aeroplanes),"(d) The operating minima for 2D instrument approach operations using instrument approach procedures shall be determined by establishing a minimum descent altitude (MDA) or minimum descent height (MDH), minimum visibility and, if necessary, cloud conditions.
Note. — For guidance on applying a continuous descent final approach (CDFA) flight technique on non-precision approach procedures, refer to PANS-OPS (ICAO Doc 8168), Volume I, Part I."
443,91,B,91.161,-,Flight Rules General ,Aerodrome operating minima (Additional requirements for large and turbojet aeroplanes),(v) The operating minima for 3D instrument approach operations using instrument approach procedures shall be determined by establishing a decision altitude (DA) or decision height (DH) and the minimum visibility or RVR.
444,91,B,91.161,-,Flight Rules General ,Aerodrome operating minima (Additional requirements for large and turbojet aeroplanes),(vi) A flight to be conducted in accordance with the instrument flight rules shall not:
445,91,B,91.161,-,Flight Rules General ,Aerodrome operating minima (Additional requirements for large and turbojet aeroplanes),"(1) Take off from the departure aerodrome unless the meteorological conditions, at the time of use, are at or above the aerodrome operating minima for that operation; and"
446,91,B,91.161,-,Flight Rules General ,Aerodrome operating minima (Additional requirements for large and turbojet aeroplanes),"(2) Take off or continue beyond the point of in-flight re-planning unless at the aerodrome of intended landing or at each alternate aerodrome to be selected in compliance with 91.150, current meteorological reports or a combination of current reports and forecasts indicate that the meteorological conditions will be, at the estimated time of use, at or above the aerodrome operating minima for that operation."
447,91,B,91.161,-,Flight Rules General ,Aerodrome operating minima (Additional requirements for large and turbojet aeroplanes),"(vii) Aero plane operating procedures for landing performance An approach to land should not be continued below 300 m (1 000 ft) above aerodrome elevation unless the pilot-in-command is satisfied that, with the runway surface condition information available, the aero plane performance information indicates that a safe landing can be made.
NOTE 1 .The procedures for using runway surface condition information on board aircraft are contained in the PANS-Aerodromes (Doc 9981) and in the performance section of the aero plane flight manual, and for aero planes certificated in accordance with Annex 8, Part IIIB, the Aero plane Performance Manual (Doc 10064).
NOTE 2 :. Guidance on development of aeroplane performance information for aeroplanes certificated in accordance with Annex 8, Part IIIB is contained in the Aeroplane Performance Manual (Doc 10064)."
448,91,B,91.163,A,Flight Rules General ,Heliport or landing location operating minima,"(a) The pilot-in-command shall establish operating minima in accordance with criteria specified by ECAA for each heliport or landing location to be used in operations. Such minima shall not be lower than any that may be established by the State of the Aerodrome, except when specifically approved by that State.
Note.— This Standard does not require the State of the Aerodrome to establish operating minima"
449,91,B,91.163,B,Flight Rules General ,Heliport or landing location operating minima,"(b) ECAA may approve operational credit(s) for operations with helicopters equipped with automatic landing systems, a HUD or equivalent displays, EVS, SVS or CVS. Such approvals shall not affect the classification of the instrument approach procedure.
Note 1.— Operational credit includes:
(1) for the purposes of an approach ban, a minima below the heliport or landing location operating minima;
(2) reducing or satisfying the visibility requirements; or
(3) requiring fewer ground facilities as compensated for by airborne capabilities.
Note 2.— Guidance on operational credit for aircraft equipped with automatic landing systems, a HUD or equivalent displays, EVS, SVS and CVS is contained in ECAR part 91 Appendix K and in the Manual of All-Weather Operations (ICAO Doc 9365).
Note 3.— Information regarding a HUD or equivalent displays, including references to RTCA and EUROCAE documents, is contained in the Manual of All-Weather Operations (ICAO Doc 9365).
Note 4.— Automatic landing system — helicopter is an automatic approach using airborne systems which provide automatic control of the flight path, to a point aligned with the landing surface, from which the pilot can transition to a safe landing by means of natural vision without the use of automatic control"
450,91,B,91.164,A,Flight Rules General ,Alternate aerodromes (Additional requirements for large and turbojet aero planes),(a) Take-off alternate aerodrome
451,91,B,91.164,-,Flight Rules General ,Alternate aerodromes (Additional requirements for large and turbojet aero planes),(1) A take-off alternate aerodrome shall be selected and specified in the flight plan if either the meteorological conditions at the aerodrome of departure are below the applicable aerodrome landing minima for that operation or if it would not be possible to return to the aerodrome of departure for other reasons.
452,91,B,91.164,-,Flight Rules General ,Alternate aerodromes (Additional requirements for large and turbojet aero planes),(2) The take-off alternate aerodrome shall be located within the following flight time from the aerodrome of departure
453,91,B,91.164,-,Flight Rules General ,Alternate aerodromes (Additional requirements for large and turbojet aero planes),"(i) for aeroplanes with two engines, one hour of flight time at a one-engine-inoperative cruising speed, determined from the aircraft operating manual, calculated in ISA and still-air conditions using the actual take-off mass; or"
454,91,B,91.164,B,Flight Rules General ,Alternate aerodromes (Additional requirements for large and turbojet aero planes),"(b) For aeroplanes with three or more engines two hours of flight time at an all engines operating cruising speed, determined from the aircraft operating manual, calculated in ISA and still-air conditions using the actual take-off mass."
455,91,B,91.164,-,Flight Rules General ,Alternate aerodromes (Additional requirements for large and turbojet aero planes),"(3) For an aerodrome to be selected as a take-off alternate the available information shall indicate that, at the estimated time of use, the conditions will be at or above the applicable aerodrome operating minima for that operation."
456,91,B,91.165,-,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),(1) An aero plane shall carry a sufficient amount of usable fuel to complete the planned flight safely and to allow for deviations from the planned operation
457,91,B,91.165,-,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),"(2) The amount of usable fuel to be carried shall, as a minimum, be based on:"
458,91,B,91.165,A,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),(a) Fuel consumption data:
459,91,B,91.165,-,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),(1) Provided by the aero plane manufacturer; or
460,91,B,91.165,-,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),"(2) Available, current aero plane specific data derived from a fuel consumption monitoring system; and"
461,91,B,91.165,B,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),(b) The operating conditions for the planned flight including:
462,91,B,91.165,-,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),(1) Anticipated aero plane mass;
463,91,B,91.165,-,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),(2) Notices to Airmen;
464,91,B,91.165,-,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),(3) current meteorological reports or a combination of current reports and forecasts;
465,91,B,91.165,-,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),"(4) air traffic services procedures, restrictions and anticipated delays; and"
466,91,B,91.165,-,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),"(5) the effects of deferred maintenance items and/or configuration deviations.
Note.— Where no specific fuel consumption data exist for the precise conditions of the flight, the aircraft may be operated in accordance with estimated fuel consumption data."
467,91,B,91.165,-,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),(3) The pre flight calculation of usable fuel required shall include
468,91,B,91.165,A,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),"(a) taxi fuel, which shall be the amount of fuel expected to be consumed before takeoff taking into account local conditions at the departure aerodrome and auxiliary power unit (APU) fuel consumption"
469,91,B,91.165,B,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),"(b) trip fuel, which shall be the amount of fuel required to enable the aero plane to fly from take off until landing at the destination aerodrome taking into account the operating conditions of 91.165(2)b;"
470,91,B,91.165,C,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),"(c) contingency fuel, which shall be the amount of fuel required to compensate for unforeseen factors. It shall be not less than five per cent of the planned trip fuel;
Note.— Unforeseen factors are those which could have an influence on the fuel consumption to the destination aerodrome, such as deviations of an individual aero plane from the expected fuel consumption data, deviations from forecast meteorological conditions, extended delays and deviations from planned routings and/or cruising levels"
471,91,B,91.165,D,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),"(d) destination alternate fuel, which shall be:"
472,91,B,91.165,-,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),"(1) Where a destination alternate aerodrome is required, the amount of fuel required to enable the aero plane to:"
473,91,B,91.165,-,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),(i) Perform a missed approach at the destination aerodrome;
474,91,B,91.165,-,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),(ii) Climb to the expected cruising altitude;
475,91,B,91.165,-,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),(iii) Fly the expected routing;
476,91,B,91.165,-,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),(iv) Descend to the point where the expected approach is initiated; and
477,91,B,91.165,-,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),(v) Conduct the approach and landing at the destination alternate aerodrome; or
478,91,B,91.165,-,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),"(2) Where a flight is operated without a destination alternate aerodrome, the amount of fuel required to enable the aero plane to fly for 15 minutes at holding speed at 450 m (1 500 ft) above destination aerodrome elevation in standard conditions; or"
479,91,B,91.165,-,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),(3) Where the aerodrome of intended landing is an isolated aerodrome
480,91,B,91.165,-,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),"(i) For a reciprocating engine aero plane, the amount of fuel required to fly for 45 minutes plus 15 per cent of the flight time planned to be spent at cruising level, including final reserve fuel, or two hours, whichever is less; or"
481,91,B,91.165,-,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),"(ii) For a turbine engine aero plane, the amount of fuel required to fly for two hours at normal cruise consumption above the destination aerodrome, including final reserve fuel"
482,91,B,91.165,E,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),"(e) Final reserve fuel, which shall be the amount of fuel on arrival at the destination alternate aerodrome, or the destination aerodrome when no destination alternate aerodrome is required:"
483,91,B,91.165,-,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),"(4) For a reciprocating engine aero plane, the amount of fuel required to fly for 45 minutes; or"
484,91,B,91.165,-,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),"(5) For a turbine engine aero plane, the amount of fuel required to fly for 30 minutes at holding speed at 450 m (1 500 ft) above aerodrome elevation in standard conditions"
485,91,B,91.165,F,Flight Rules General ,Fuel requirements (Additional requirements for large and turbojet aeroplanes),"(f) Additional fuel, which shall be the supplementary amount of fuel required to enable the aircraft to descend as necessary and proceed to land at an alternate aerodrome in the event of engine failure or loss of pressurization based on the assumption that such a failure occurs at the most critical point along the route;"
