No,GACAR PART,SUBPART,Subpart Section,Subpart Subsection,SUBPART HEADING,SUBPART SECTION HEADING,REGULATION  STATEMENT
139,47,B,47.41,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Duration and Return of Certificate,"(ii) A period described in GACAR § 47.11(b) ends and the aircraft was not based and
primarily used in the Kingdom of Saudi Arabia during that period."
140,47,B,47.41,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Duration and Return of Certificate,(6) If the authorized representative in whose name the aircraft is registered—
141,47,B,47.41,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Duration and Return of Certificate,(i) Loses KSA citizenship;
142,47,B,47.41,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Duration and Return of Certificate,(ii) In any manner ceases to act as authorized representative and is not immediately replaced by another who meets the requirements of GACAR § 47.9(b).
143,47,B,47.41,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Duration and Return of Certificate,"(7) The owner or authorized representative requests that the aircraft be removed from the
Register."
144,47,B,47.41,B,AIRCRAFT CERTIFICATES OF REGISTRATION,Duration and Return of Certificate,(b) The aircraft CR must be immediately returned to the President—
145,47,B,47.41,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Duration and Return of Certificate,"(1) Within 21 days in the case of registration under the laws of a foreign country, by the person who was the owner of the aircraft before foreign registration;"
146,47,B,47.41,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Duration and Return of Certificate,"(2) Within 60 days after the death of the holder of the certificate, by the administrator of the estate of the deceased, or by the heir-at-law of the deceased if no administrator has been or is to be appointed; or"
147,47,B,47.41,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Duration and Return of Certificate,"(3) Within 21 days of the termination of the registration, by the holder of the aircraft CR in all other cases mentioned in paragraph (a) of this section."
148,47,B,47.41,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Duration and Return of Certificate,"(4) If the certificate is not available for return, as directed in paragraph (b) of this section, a
statement describing the aircraft and stating the reason the certificate is not available must be submitted to the President within the time required by paragraph (b) of this section."
149,47,B,47.43,A,AIRCRAFT CERTIFICATES OF REGISTRATION,Invalid Registration.,"(a) The registration of an aircraft is invalid if, at the time it is made—"
150,47,B,47.43,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Invalid Registration.,(1) The aircraft is not eligible for registration under GACAR § 47.3;
151,47,B,47.43,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Invalid Registration.,"(2) The aircraft is registered in a foreign country,"
152,47,B,47.43,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Invalid Registration.,"(3) The applicant is not the owner or authorized representative of the owner,"
153,47,B,47.43,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Invalid Registration.,"(4) The aircraft is declared unserviceable, or"
154,47,B,47.43,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Invalid Registration.,(5) The applicant loses KSA citizenship.
155,47,B,47.43,B,AIRCRAFT CERTIFICATES OF REGISTRATION,Invalid Registration.,"(b) If the registration of an aircraft is invalid under paragraph (a) of this section, the holder of the invalid aircraft CR, must return it as soon as possible to the President."
156,47,B,47.47,A,AIRCRAFT CERTIFICATES OF REGISTRATION,Cancellation of Certificate for Export Purpose,"(a) The holder of an aircraft CR, or the holder of an irrevocable deregistration and export request authorization recognized under the Cape Town Protocol and filed with the President, who wishes to cancel the aircraft CR for the purpose of export must submit to the President—"
157,47,B,47.47,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Cancellation of Certificate for Export Purpose,"(1) A written request for cancellation of the aircraft CR describing the aircraft by make, model, and serial number, and stating the KSA registration number and the country to which the aircraft will be exported and—"
158,47,B,47.47,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Cancellation of Certificate for Export Purpose,(2) For an aircraft—
159,47,B,47.47,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Cancellation of Certificate for Export Purpose,"(i) Not subject to the Cape Town Protocol, evidence satisfactory to the President that each
holder of a recorded right has been satisfied or has consented to the transfer; or"
160,47,B,47.47,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Cancellation of Certificate for Export Purpose,"(ii) Subject to the Cape Town Protocol, evidence satisfactory to the President that each
holder of a recorded right established prior to the date the protocol entered into force with respect to the Kingdom of Saudi Arabia has been satisfied or has consented to the transfer; and"
161,5,B,47.47,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Cancellation of Certificate for Export Purpose,(3) A written certification that all registered interests ranking in priority to that of the requestor have been discharged or that the holders of such interests have consented to the cancellation for export purposes.
162,5,B,47.47,B,AIRCRAFT CERTIFICATES OF REGISTRATION,Cancellation of Certificate for Export Purpose,"(b) If the aircraft is subject to the Cape Town Protocol and an irrevocable deregistration and export request authorization has been filed with the President, the President will honor a request for cancellation only if an authorized party makes the request."
163,5,B,47.47,C,AIRCRAFT CERTIFICATES OF REGISTRATION,Cancellation of Certificate for Export Purpose,(c) The President notifies the civil aviation authority of the country to which the aircraft is to be exported of the cancellation.
164,5,B,47.49,A,AIRCRAFT CERTIFICATES OF REGISTRATION,Replacement of Certificate,"(a) If the original aircraft CR is lost, stolen, or mutilated, the registered owner may submit to the President a written request that states the reason a replacement certificate is needed and the fee required by the Implementation Regulation of the Civil Aviation Tariff Act. The President will send a replacement certificate to the registered owner’s mailing address or to another mailing address if requested in writing by the registered owner."
165,5,B,47.49,B,AIRCRAFT CERTIFICATES OF REGISTRATION,Replacement of Certificate,(b) The registered owner may request a temporary aircraft CR pending receipt of a replacement certificate. The President issues a temporary aircraft CR in the form of a fax or printout that must be carried in the aircraft until receipt of the replacement certificate.
