No,GACAR PART,SUBPART,Subpart Section,Subpart Subsection,SUBPART HEADING,SUBPART SECTION HEADING,REGULATION  STATEMENT
173,66,E,66.123,C,Light -Sport Aircraft Repairmen,Eligibility Requirements: General,"(c) Inspection Rating. To be eligible for an inspection rating a person must meet the requirements of paragraph (a) of this section, and complete a 16-hour training course acceptable to the FAA on inspecting the particular class of experimental light-sport aircraft for which the person intends to exercise the privileges of the rating."
174,66,E,66.125,A,Light -Sport Aircraft Repairmen,Light-Sport Aircraft Repairman Certificate: Privileges and Limitations,(a) Privileges.
175,66,E,66.125,-,Light -Sport Aircraft Repairmen,Light-Sport Aircraft Repairman Certificate: Privileges and Limitations,"(1) Maintenance Rating. The holder of a light-sport aircraft repairman certificate with
maintenance rating may issue an approval for return to service for a LSA that has been issued a special airworthiness certificate in the light-sport category or any part thereof, after performing or inspecting maintenance (to include the annual condition inspection and the 100-hour inspection required by GACAR § 91.449), preventive maintenance, or an alteration (excluding a major repair or a major alteration on a product produced under a GACA or FAA approval)."
176,66,E,66.125,-,Light -Sport Aircraft Repairmen,Light-Sport Aircraft Repairman Certificate: Privileges and Limitations,(2) Inspection Rating. The holder of a light-sport aircraft repairman certificate with inspection rating may perform the annual condition inspection on a light-sport aircraft:
177,66,E,66.125,-,Light -Sport Aircraft Repairmen,Light-Sport Aircraft Repairman Certificate: Privileges and Limitations,(i) That is owned by the holder;
178,66,E,66.125,-,Light -Sport Aircraft Repairmen,Light-Sport Aircraft Repairman Certificate: Privileges and Limitations,"(ii) That has been issued an experimental certificate for operating a light-sport aircraft
under GACAR § 21.173(h); and"
179,66,E,66.125,-,Light -Sport Aircraft Repairmen,Light-Sport Aircraft Repairman Certificate: Privileges and Limitations,"(iii) That is in the same class of light-sport-aircraft for which the holder has completed the
training specified in GACAR § 66.123(c)."
180,66,E,66.125,B,Light -Sport Aircraft Repairmen,Light-Sport Aircraft Repairman Certificate: Privileges and Limitations,(b) Limitations.
181,66,E,66.125,-,Light -Sport Aircraft Repairmen,Light-Sport Aircraft Repairman Certificate: Privileges and Limitations,(1) Maintenance Rating. The holder of a light-sport aircraft repairman certificate with maintenance rating may not:
182,66,E,66.125,-,Light -Sport Aircraft Repairmen,Light-Sport Aircraft Repairman Certificate: Privileges and Limitations,"(i) Perform maintenance, preventive maintenance, and an alteration on a LSA unless it is
in the same class of LSA for which the holder has completed the training specified in
GACAR § 66.123(e)."
183,66,E,66.125,-,Light -Sport Aircraft Repairmen,Light-Sport Aircraft Repairman Certificate: Privileges and Limitations,"(ii) Issue an approval for return to service for any aircraft or part thereof unless that
person has previously performed the work concerned satisfactorily. If that person has not
previously performed that work, the person may show the ability to do the work by
performing it to the satisfaction of the President, or by performing it under the direct
supervision of a certificated and appropriately rated mechanic or certificated repairman,
who has had previous experience in the specific operation concerned. The repairman may
not exercise the privileges of the certificate unless the repairman understands the current
instructions of the manufacturer and the maintenance manuals for the specific operation
concerned."
