No,GACAR PART,SUBPART,Subpart Section,Subpart Subsection,SUBPART HEADING,SUBPART SECTION HEADING,REGULATION  STATEMENT
127,157,D,157.33,B,CO2 Offsetting Requirements From International flights and Emissions Reductions From the Use of CORSIA Eligible Fuels,CO2 offsetting applicability,"(b) CO2 offsetting is not applicable to a new entrant airplane operator for three years starting in the year when it meets the requirements in 157.3 and 157.23(b), or until its annual CO2 emissions exceed 0.1 per cent of total CO2 emissions from international flights in 2020, whichever occurs earlier. Offsetting must then be applicable in the subsequent year."
128,157,D,157.33,C,CO2 Offsetting Requirements From International flights and Emissions Reductions From the Use of CORSIA Eligible Fuels,CO2 offsetting applicability,"(c) The airplane operators are required to submit the annual CO2 emission report to the President according to the timeline defined in Appendix A, to facilitate onward transmission of KSA annual CO2 emission data and to determine offsetting requirements, which will be published in ICAO document entitled “CORSIA 2020 Emissions”"
129,157,D,157.33,D,CO2 Offsetting Requirements From International flights and Emissions Reductions From the Use of CORSIA Eligible Fuels,CO2 offsetting applicability,"(d) Worldwide CO2 emissions will become the basis for defining airplane operator’s offsetting requirements. The final amount of international CO2emissions subject to offsetting in a given year (OE) according to the aircraft operator’s verified Emissions Report prior to consideration of the CORSIA eligible fuels and each airplane operator’s amount of CO2emissions required to be offset in a given year (ORy) prior to consideration of the CORSIA eligible fuels, every year, will be calculated as follows.       Where %Sy is percent Sectoral in a given year y and %Oy is percent Individual in a given year y where %Oy = %100 -
%Sy                                                                                                                                                                                                                                                                   "
130,157,D,157.33,E,CO2 Offsetting Requirements From International flights and Emissions Reductions From the Use of CORSIA Eligible Fuels,CO2 offsetting applicability,(e) The Sector Growth Factor applicable for a given year (SGFy) can be found in the document “CORSIA Annual Sector’s Growth Factor (SGF)”. This information will be produced in accordance with the timeline as defined in Appendix A.
131,157,D,157.33,F,CO2 Offsetting Requirements From International flights and Emissions Reductions From the Use of CORSIA Eligible Fuels,CO2 offsetting applicability,"(f) When applicable according to the timeline in Table 2 above, the airplane operator’s Growth Factor for a given year (OGFy) will be used in accordance with the CO2emissions from the verified Emissions Reports submitted by airplane operators attributed to it."
132,157,D,157.35,A,CO2 Offsetting Requirements From International flights and Emissions Reductions From the Use of CORSIA Eligible Fuels,Emissions reductions from the use of CORSIA eligible fuels,(a) The airplane operator that intends to claim emissions reductions from the use of CORSIA eligible fuels in a given year (ERy) must compute emissions reductions.
133,157,D,157.35,B,CO2 Offsetting Requirements From International flights and Emissions Reductions From the Use of CORSIA Eligible Fuels,Emissions reductions from the use of CORSIA eligible fuels,"(b) If a Default Life Cycle Emissions value is used, then the airplane operator must use the document “CORSIA Default Life Cycle Emissions Values for CORSIA Eligible Fuels” for the calculation in 157.35(a)."
134,157,D,157.35,C,CO2 Offsetting Requirements From International flights and Emissions Reductions From the Use of CORSIA Eligible Fuels,Emissions reductions from the use of CORSIA eligible fuels,"(c) If an Actual Life Cycle Emissions value is used, then an approved Sustainability Certification Scheme must ensure that the methodology, as defined in the document “CORSIA Methodology for Calculating Actual Life Cycle Emissions Values”, has been applied correctly."
135,157,D,157.37,A,CO2 Offsetting Requirements From International flights and Emissions Reductions From the Use of CORSIA Eligible Fuels,Total final CO2 offsetting requirements for a given compliance period,"(a) The amount of CO2emissions required to be offset by the airplane operator, is reduced from the use of CORSIA eligible fuels in a given compliance period."
136,157,D,157.37,B,CO2 Offsetting Requirements From International flights and Emissions Reductions From the Use of CORSIA Eligible Fuels,Total final CO2 offsetting requirements for a given compliance period,"(b) If the airplane operator’s total final offsetting requirements during a compliance period (FORc) is negative, then the airplane operator has no offsetting requirements for the compliance period. These negative offsetting requirements must not be carried forward to subsequent compliance periods."
137,157,D,157.37,C,CO2 Offsetting Requirements From International flights and Emissions Reductions From the Use of CORSIA Eligible Fuels,Total final CO2 offsetting requirements for a given compliance period,(c) The airplane operator’s total final offsetting requirements during a compliance period must be rounded up to the nearest ton of CO2.
138,157,E,157.39,A,Emissions Units,Applicability,"(a) This Subpart is applicable to an aircraft operator who is subject to the offsetting requirements of Subpart D, its emissions in excess of internationally agreed targets must be offset via permanent cancellation of equivalent emissions units."
139,157,E,157.41,A,Emissions Units,Cancelling CORSIA Eligible Emissions Units,"(a) The airplane operator must meet its offsetting requirements according to 157.37(d), as calculated by the President, by cancelling CORSIA Eligible Emissions Units in a quantity at least equal to its total final offsetting requirements for a given compliance period. The CORSIA Eligible Emissions Units are only those units described in the document “CORSIA Eligible Emissions Units”, which meet the CORSIA Emissions Unit Eligibility Criteria contained in the document “CORSIA Emissions Unit Eligibility Criteria”."
140,157,E,157.41,B,Emissions Units,Cancelling CORSIA Eligible Emissions Units,"(b) To fulfill the provisions of offsetting requirements given in 157.37(a), the airplane operator must:"
141,157,E,157.41,-,Emissions Units,Cancelling CORSIA Eligible Emissions Units,(1) Cancel such CORSIA Eligible Emissions Units within a registry designated by a CORSIA Eligible Emissions Unit Program in accordance with the timeline as defined in Appendix A; and
142,157,E,157.41,-,Emissions Units,Cancelling CORSIA Eligible Emissions Units,"(2) Request each CORSIA Eligible Emissions Unit Program registry make visible on the registry’s public website, information on each of the airplane operator’s cancelled CORSIA Eligible Emissions Units for a given compliance period, as defined in Appendix A."
143,157,E,157.43,A,Emissions Units,Reporting emissions unit cancellation,"(a) The airplane operator must submit a report in a prescribed format to the President of the cancellation of CORSIA Eligible Emissions Units carried out in accordance with 157.37 to meet its total final offsetting requirements for a given compliance period, by submitting to the President a copy of the verified Emissions Unit Cancellation Report for approval and a copy of the associated Verification Report, as defined in 157.45. The Emissions Unit Cancellation Report must be submitted to the President according to the timeline in Appendix A."
144,157,E,157.43,B,Emissions Units,Reporting emissions unit cancellation,(b) GACA will submit the aggregated report to ICAO.
145,157,E,157.43,C,Emissions Units,Reporting emissions unit cancellation,"(c) Once submitted to ICAO, the following information will be published by GACA, for a given compliance period:"
146,157,E,157.43,-,Emissions Units,Reporting emissions unit cancellation,(1) Total final offsetting requirements over the compliance period for each airplane operator attributed to KSA; and
147,157,E,157.43,-,Emissions Units,Reporting emissions unit cancellation,"(2) Total quantity of emissions units cancelled over the compliance period by each airplane operator to reconcile the total final offsetting requirements, as reported by each airplane operator attributed to KSA."
148,157,E,157.45,A,Emissions Units,Verification of Emissions Unit Cancellation Report,(a) Verification of an airplane operator’s Emissions Unit Cancellation Report
149,157,E,157.45,-,Emissions Units,Verification of Emissions Unit Cancellation Report,(1) The airplane operator must engage a verification body for the verification of its Emissions Unit Cancellation Report as prescribed by the president.
150,157,E,157.45,-,Emissions Units,Verification of Emissions Unit Cancellation Report,"(2) The airplane operator must provide access to the operation facilities and relevant information for verification of the report on the cancellation of emissions units. Following the verification of the Emissions Unit Cancellation Report by the verification body, the airplane operator and the verification body must both independently submit, upon authorization by the airplane operator, a copy of the Emissions Unit Cancellation Report and associated Verification Report to the President in accordance with the timeline in Appendix A."
151,157,E,157.45,-,Emissions Units,Verification of Emissions Unit Cancellation Report,(3) GACA will perform an order of magnitude check of the Emissions Unit Cancellation.
152,157,E,157.45,B,Emissions Units,Verification of Emissions Unit Cancellation Report,(b) Verification body
153,157,E,157.45,-,Emissions Units,Verification of Emissions Unit Cancellation Report,(1) An airplane operator must engage a verification body accredited by a Member State according to ISO 14065:2013 to be eligible to verify the Emissions Unit Cancellation Report of an airplane operator.
154,157,E,157.45,-,Emissions Units,Verification of Emissions Unit Cancellation Report,(2) An airplane operator may choose the same verification body that prepared the Emissions Report or engage a different verification body.
155,157,E,157.45,-,Emissions Units,Verification of Emissions Unit Cancellation Report,(3) The accreditation qualification and eligibility conditions for a verification body are given in subpart F.
156,157,F,157.47,-,Verification Body and Accredition,Accreditation Requirements for Verification body,(1) The CORSIA Emissions Report and Emissions Unit Cancellation Report are to be verified by an eligible verification body that must hold ISO 14065:2013 accreditation to undertake validation or verification of greenhouse gas (GHG) and the accreditation is issued by a National or International Accreditation Body.
157,157,F,157.47,-,Verification Body and Accredition,Accreditation Requirements for Verification body,"(2) The eligible verification bodies must apply to the President for approval by demonstrating their capability in terms of facility, documented procedures and availability of competent manpower to perform verification. The President may carry out an audit at the facility of the verification body during the initial approval and subsequent inspection as required based on the quality of the report."
158,157,F,157.49,-,Verification Body and Accredition,Documented Procedures and Independent Review System,(1) The verification body must have facility and competent personnel having sufficient knowledge of aviation industry and associated Greenhouse Gas inventory to undertake such verification works.
159,157,F,157.49,-,Verification Body and Accredition,Documented Procedures and Independent Review System,"(2) The verification body must have documented procedures to carry out verification of the reports in accordance with the requirements stipulated in this GACAR and the E-Book 17.1. The verification body must possess all required manuals, standards and independent internal quality review system."
160,157,F,157.49,-,Verification Body and Accredition,Documented Procedures and Independent Review System,(3) There must be a detailed procedure for verification and validation plan and sampling plan to ensure that the verification process is carried out systematically.
161,157,F,157.51,-,Verification Body and Accredition,Reporting System,(1) The verification body must submit a copy of the Emission Report and Verification Report independently to the President in a prescribed format providing all required information in the report as per the stipulated timelines.
162,157,F,157.51,-,Verification Body and Accredition,Reporting System,"(2) Any data gap notwithstanding the threshold level, incomplete and unsatisfactory reports must be reported to the President for investigation and remedial action from the operators."
163,157,Appendix  A,-,-,Appendix A To CAGAR Part 175,Timeline & Compliance Milestone,"Airport operators’ (AO) timeline and compliance milestones for GACAR 157 are presented in Table A-1. The initial milestones are associated with the 2019-2020 Baseline Period, when AOs must first report their fuel use and CO2 emissions to the President, and continue into the subsequent compliance periods. The 2-year Baseline Period emissions establishes each AO’s emissions baseline, which will contribute to ICAO’s Sector’s Growth Factor, the basis for computing CO2 emissions offset requirements. Each subsequent compliance period  is 3 years long. Additional details on the program timelines and milestones can be found in E-Book 17.1. "
164,157,Appendix B,-,-,Appendix B To CAGAR Part 175 - Essential Supporting Documents,-,"The documents referred to in this GACAR and listed below are material to support this GACAR and are essential to the implementation of CORSIA. These documents, when published, are available on the ICAO CORSIA website or the President website:"
165,157,Appendix B,-,-,Appendix B To CAGAR Part 175 - Essential Supporting Documents,-,(1) E-Book 17.1 - Carbon Offsetting and Reduction Scheme for International Aviation (CORSIA);
166,157,Appendix B,-,-,Appendix B To CAGAR Part 175 - Essential Supporting Documents,-,"(2) Environmental Technical Manual (ICAO Doc 9501), Volume IV – Procedures for demonstrating compliance with the Carbon Offsetting and Reduction Scheme for International Aviation (CORSIA)"
167,157,Appendix B,-,-,Appendix B To CAGAR Part 175 - Essential Supporting Documents,-,(3) CORSIA States for Chapter 3 State Pairs;
168,157,Appendix B,-,-,Appendix B To CAGAR Part 175 - Essential Supporting Documents,-,(4) ICAO CORSIA CO2 Estimation and Reporting Tool (CERT);
169,157,Appendix B,-,-,Appendix B To CAGAR Part 175 - Essential Supporting Documents,-,(5) CORSIA Eligibility Framework and Requirements for Sustainability Certification Schemes;
170,157,Appendix B,-,-,Appendix B To CAGAR Part 175 - Essential Supporting Documents,-,(6) CORSIA Approved Sustainability Certification Schemes;
171,157,Appendix B,-,-,Appendix B To CAGAR Part 175 - Essential Supporting Documents,-,(7) CORSIA Sustainability Criteria for CORSIA Eligible Fuels;
172,157,Appendix B,-,-,Appendix B To CAGAR Part 175 - Essential Supporting Documents,-,(8) CORSIA Default Life Cycle Emissions Values for CORSIA Eligible Fuels;
173,157,Appendix B,-,-,Appendix B To CAGAR Part 175 - Essential Supporting Documents,-,(9) CORSIA Methodology for Calculating Actual Life Cycle Emissions Values;
174,157,Appendix B,-,-,Appendix B To CAGAR Part 175 - Essential Supporting Documents,-,(10) CORSIA Eligible Emissions Units;
175,157,Appendix B,-,-,Appendix B To CAGAR Part 175 - Essential Supporting Documents,-,(11) CORSIA Emissions Unit Eligibility Criteria;
176,157,Appendix B,-,-,Appendix B To CAGAR Part 175 - Essential Supporting Documents,-,(12) CORSIA Central Registry (CCR): Information and Data for the Implementation of CORSIA;
177,157,Appendix B,-,-,Appendix B To CAGAR Part 175 - Essential Supporting Documents,-,(13) CORSIA Aeroplane Operator to State Attributions;
178,157,Appendix B,-,-,Appendix B To CAGAR Part 175 - Essential Supporting Documents,-,(14) CORSIA 2020 Emissions;
179,157,Appendix B,-,-,Appendix B To CAGAR Part 175 - Essential Supporting Documents,-,(15) CORSIA Annual Sector’s Growth Factor (SGF); and
180,157,Appendix B,-,-,Appendix B To CAGAR Part 175 - Essential Supporting Documents,-,(16) CORSIA Central Registry (CCR): Information and Data for Transparency
181,157,Appendix C,-,-,Appendix C To GACAR 175 - Reporting ,-,"The procedures specified in this appendix are concerned with the reporting requirements under Subpart B, C and D of this GACAR."
182,157,Appendix C,-,-,Appendix C To GACAR 175 - Reporting ,-,The airplane operators must submit these following reports to the President:
183,157,Appendix C,-,-,Appendix C To GACAR 175 - Reporting ,-,(1) Airplane information form as prescribed by the president within 1 month of qualifying for CORSIA.
184,157,Appendix C,-,-,Appendix C To GACAR 175 - Reporting ,-,(2) EMP as prescribed by the president within 3 months of qualifying for CORSIA.
185,157,Appendix C,-,-,Appendix C To GACAR 175 - Reporting ,-,"(3) Emissions report as prescribed by the president, due annually by 31st of May."
186,157,Appendix C,-,-,Appendix C To GACAR 175 - Reporting ,-,"(4) Verified emissions report as prescribed by the president, due annually by 31st of May"
187,157,Appendix C,-,-,Appendix C To GACAR 175 - Reporting ,-,"(5) Verified emissions unit cancellation report as prescribed by the president, due annually 30th of April after offsetting starts."
188,157,Appendix D,-,A,Appendix C To GACAR 175-CO2 Offsetting Requirements from International Flights and Emissions Reductions From the Use of CORSIA Eligible Fuels,CO Offsetting Applicability,"(a) From 1 January 2021 to 31 December 2035, CO offsetting is applicable to an airplane operator with international flights between States as defined in the document “CORSIA States for Chapter 3 State Pairs”."
189,157,Appendix D,-,B,Appendix C To GACAR 175-CO2 Offsetting Requirements from International Flights and Emissions Reductions From the Use of CORSIA Eligible Fuels,CO Offsetting Applicability,"(b) CO offsetting is not applicable to a new entrant airplane operator for three years starting in the year when it meets the requirements in 157.1(a) and 157.17(c), or until its annual CO emissions exceed 0.1 per cent of total CO emissions from international flights in 2020, whichever occurs earlier. Offsetting must then be applicable in the subsequent year."
190,157,Appendix D,-,C,Appendix C To GACAR 175-CO2 Offsetting Requirements from International Flights and Emissions Reductions From the Use of CORSIA Eligible Fuels,CO Offsetting Applicability,"(c) GACA will calculate, for each of the airplane operators attributed to it, the amount of CO emissions required to be offset in a given year prior to consideration of the CORSIA eligible fuels, using the equation as follows.
ORy=OE * SGFy
where:
OR = Air operator’s offsetting requirements in the given year y;
OE= Air operator’s CO emissions covered by 157.1 in the given year y or air operator’s CO emissions covered by 157.1 in 2020, depending upon the option selected by GACA which will be applied to all air operators; and SGF = Sector’s Growth Factor.
Note 1 – The Sector’s Growth Factor applicable for a given year (SGFy ) is provided in the ICAO document entitled “CORSIA Annual Sector’s Growth Factor (SGF)” which is available from the ICAO CORSIA website, and is calculated as (SEy - SEB,y)  SEy , where SEy = Total sectoral CO emissions covered by 157.1 in the given year y and SE = Average total annual sectoral CO emissions during 2019 and 2020 covered by 157.1 in the given year y.
Note 2 – Sectoral emissions in a given year (SEy ) do not include the CO emissions from new entrants during their exception period, as defined in 157.1(b).
Note 3 – As the States that form the “CORSIA States for Chapter 3 State Pairs”, as defined by 157.1, change over time, the average total annual sectoral CO emissions during 2019 and 2020 covered by these State pairs in the given year y (SEB,y ) will be recalculated."
191,157,Appendix D,-,D,Appendix C To GACAR 175-CO2 Offsetting Requirements from International Flights and Emissions Reductions From the Use of CORSIA Eligible Fuels,CO Offsetting Applicability,"(d) GACA will calculate, for each of the airplane operators attributed to it, the amount of CO emissions required to be offset in a given year prior to consideration of the CORSIA eligible fuels, every year as follows:  0Ry= % Sy * (0Ey * SGFy) + % 0y * (Ey * 0GFy) where:
OR = Airplane operator’s offsetting requirements in the given year y;
OE = Airplane operator’s CO emissions covered by 157.1 in the given year y;
%S = Per cent Sectoral emissions growth in the given year y; 
%O = Per cent Individual emissions growth in the given year y where %O = (100% - %S );
SGF = Sector’s Growth Factor; and 
OGF = Airplane operator’s Growth Factor "
192,157,-,-,-,-,-,"Note. – The specified percentage (i.e., %O ) will be determined by the ICAO Assembly in 2028"
193,157,Appendix D,-,-,Appendix D To GACAR 175-CO2 Offsetting Requirements from International Flights and Emissions Reductions From the Use of CORSIA Eligible Fuels,CO Offsetting Applicability,(e) GACA will use the Sector Growth Factor applicable for a given year (SGF ) in the document “CORSIA Annual Sector’s Growth Factor (SGF)”. This information will be produced in accordance with the timeline as defined in Appendix 1.
194,157,Appendix D,-,F,Appendix D To GACAR 175-CO2 Offsetting Requirements from International Flights and Emissions Reductions From the Use of CORSIA Eligible Fuels,CO Offsetting Applicability,"(f) GACA will calculate, when applicable, the airplane operator’s Growth Factor for a given year (OGF ) in accordance with the CO emissions from the verified Emissions Reports submitted by airplane operators attributed to it, as follows: OGFy = (OEy - OEB,Y)/OEy
where:
OEy = Total airplane operator’s CO 2 emissions covered by 157.1 in the given year y; and
OE B, y = Average total annual airplane operator’s CO 2 emissions during 2019 and 2020 covered by 157.1 in the given year y."
195,157,Appendix D,-,G,Appendix D To GACAR 175-CO2 Offsetting Requirements from International Flights and Emissions Reductions From the Use of CORSIA Eligible Fuels,CO Offsetting Applicability,"(g) GACA will upon calculating the offsetting requirements in a given year (OR ) of each of the airplane operators attributed to it, inform the airplane operator of its offsetting requirements according to the timeline as defined in Appendix 1."
196,157,Appendix D,-,A,Appendix D To GACAR 175-CO2 Offsetting Requirements from International Flights and Emissions Reductions From the Use of CORSIA Eligible Fuels,Emissions Reductions from the use of CORSIA Eligible Fuels,"(a)The airplane operator that intends to claim emissions reductions from the use of CORSIA eligible fuels in a given year must compute emissions reductions as follows:                                   
where:
ERy = Emissions reductions from the use of CORSIA eligible fuels in the given year y (in tons);
FCF = Fuel conversion factor, equal to 3.16 kg CO2/kg fuel for Jet-A fuel / Jet-A1 fuel and 3.10 kg CO2/kg fuel for AvGas or Jet-B fuel;
MSf, y= Total mass of a neat CORSIA eligible fuel claimed in the given year y (in tons), as described in E-Book 17.1;
LSf= Life cycle emissions value for a CORSIA eligible fuel (in gCO2e/MJ); and
LC = Baseline life cycle emissions values for aviation fuel, equal to 89 gCO2e/MJ for jet fuel and equal to 95 gCO2e/MJ for AvGas.
Note 1–The ratio (1-LSf/LC) is also referred to as the emissions reduction factor (ERFf) of a CORSIA eligible fuel.
Note 2 – For each of the CORSIA eligible fuels claimed, the total mass of the neat CORSIA eligible fuel claimed in the given year y needs to be multiplied by its emissions reduction factor (ERFf). Then the quantities are summed for all CORSIA eligible fuels.
"
197,157,Appendix D,-,B,Appendix D To GACAR 175-CO2 Offsetting Requirements from International Flights and Emissions Reductions From the Use of CORSIA Eligible Fuels,Emissions Reductions from the use of CORSIA Eligible Fuels,"(b) If a Default Life Cycle Emissions value is used, then the airplane operator must use the document “CORSIA Default Life Cycle Emissions Values for CORSIA Eligible Fuels” for the calculation in 157.31(a)."
198,157,Appendix D,-,C,Appendix D To GACAR 175-CO2 Offsetting Requirements from International Flights and Emissions Reductions From the Use of CORSIA Eligible Fuels,Emissions Reductions from the use of CORSIA Eligible Fuels,"(c) If an Actual Life Cycle Emissions value is used, then an approved Sustainability Certification Scheme must ensure that the methodology, as defined in the document “CORSIA Methodology for Calculating Actual Life Cycle Emissions Values”, has been applied correctly."
199,157,Appendix D,-,A,Appendix D To GACAR 175-CO2 Offsetting Requirements from International Flights and Emissions Reductions From the Use of CORSIA Eligible Fuels,"Total Final CO2 Offsetting Requirements for a Given Compliance Period with Emissions Reductions from the
use of CORSIA Eligible Fuels","(a) The amount of CO emissions required to be offset by the airplane operator, after taking into account emissions reductions from the use of CORSIA eligible fuels in a given compliance period, will be calculated by GACA as follows:                                               FORc=(OR1,c +OR2,c+OR3,c)-(ER1,c+ER2,c+ER3,c) Where:                                                    FORc = Airplane operator’s total final offsetting requirements in the given compliance period c;
ORy,c = Airplane operator’s offsetting requirements in the given year y (where y = 1, 2 or 3) of the compliance period c; and
FORc = Airplane operator’s total final offsetting requirements in the given compliance period c;
ERy,c = Emissions reductions from the use of CORSIA eligible fuels in the given year y (where y = 1, 2 or 3) of the compliance period c."
200,157,Appendix D,-,B,Appendix D To GACAR 175-CO2 Offsetting Requirements from International Flights and Emissions Reductions From the Use of CORSIA Eligible Fuels,"Total Final CO2 Offsetting Requirements for a Given Compliance Period with Emissions Reductions from the
use of CORSIA Eligible Fuels","(b) If the airplane operator’s total final offsetting requirements during a compliance period is negative, then the airplane operator has no offsetting requirements for the compliance period. These negative offsetting requirements cannot be carried forward to subsequent compliance periods."
201,157,Appendix D,-,C,Appendix D To GACAR 175-CO2 Offsetting Requirements from International Flights and Emissions Reductions From the Use of CORSIA Eligible Fuels,"Total Final CO2 Offsetting Requirements for a Given Compliance Period with Emissions Reductions from the
use of CORSIA Eligible Fuels",(c) The airplane operator’s total final offsetting requirements during a compliance period must be rounded up to the nearest ton of CO .
202,157,Appendix D,-,D,Appendix D To GACAR 175-CO2 Offsetting Requirements from International Flights and Emissions Reductions From the Use of CORSIA Eligible Fuels,"Total Final CO2 Offsetting Requirements for a Given Compliance Period with Emissions Reductions from the
use of CORSIA Eligible Fuels","(d) GACA will, upon calculating the total final offsetting requirements for a given compliance period of each of the airplane operators attributed to it, inform the airplane operator of its total final offsetting requirements according to the timeline as defined in Appendix A."
